Review_id,Ratings,Heads,Texts,Flavor,Sweet,Lasting
154,5.0,Bomb,Highly recommend,5.0,4.0,5.0
155,1.0,Orange flavor not good,Orange flavor not good. Every other flavor yummy!!,1.0,1.0,1.0
156,5.0,wow,one of my favorite now. last very long.,5.0,4.0,5.0
157,5.0,Taste good,Taste good,5.0,5.0,5.0
158,5.0,Holy cannoli- my new favorite brand!,"Okay, these bad boys are the real deal, for someone who doesn’t like to buy a vape every week. Yes, you heard that right, these bad boys are rechargeable and boy does it do the trick. 7000 puffs, rechargeable, and flavor is good til the battery dies. I’ve had my go to flavor, pineapple peach whip, for over a month! Still going strong. Also a big fan of the lychee aloe, great lychee flavor profile and not super overpowering due to the aloe.",5.0,4.0,5.0
159,5.0,Long lasting - Icy Blast,I vape all day long and throughout the night and this sucker last 8 days! Wish the batter life was bigger but you trade battery for mL and I rather the mL. Great taste!,5.0,3.0,5.0
160,5.0,Amazing,Great flavor as always :),5.0,4.0,5.0
161,5.0,Amazing,Great flavor as always :),5.0,4.0,5.0
162,5.0,Very good,Very sweet and long lasting,5.0,5.0,5.0
163,5.0,Love,Love the flavor love the recharging ability and delivery was very quick,5.0,5.0,5.0
164,1.0,Yuck,Others flavors are good but I didn’t like this one,1.0,1.0,3.0
165,5.0,Great Vape,LOVE this brand! The flavors are really good!,4.0,5.0,4.0
166,5.0,long lasting,long lasting and great flavor,5.0,5.0,5.0
167,5.0,Yum,Loved the flavor,5.0,5.0,5.0
168,5.0,I love this vape,This is one of my favorites. Clean smooth taste & lasts a long time!,5.0,3.0,5.0
169,3.0,Strong and icy,"Icy blast is not really for me, but it's 7000 puffs.",2.0,1.0,5.0
170,5.0,Great!,Long lasting & nice flavor.,,,
171,5.0,Great,"Good hit, great flavor",,,
172,5.0,Awesome,Great flavor and last along time. Charging port is a plus.,,,
173,5.0,Yum!,"Good flavor, lasted a while!",,,
174,5.0,Daze Ohmlet White Grapeberry,Smooth hitting and flavorful. On the sweeter side though.,,,
175,2.0,Not worth the price,I thought I would try these newer style vapes. They've got nothing on the short fat ones. Not smooth and the flavors aren't great.,,,
176,5.0,Love these,"Great taste, value & chargeality is convenient",,,
177,5.0,Good flavors,"I like these, they have good flavor",,,
178,1.0,Not good,"Did not last, quit on me right after I opened. The other one I got doesn’t shut off. You suck on it and it keeps going. Waste of money.",,,
179,3.0,Peach Whip,"Peach whip was an ok flavor - as state din other reviews, I wish they had the same flavors offered in smaller versions. Shipped fast - H&P is the best",,,
180,5.0,Impressive,"I've tried the regular daze egge, but I tried this one on a whim in tropical gummy. I don't try a lot of new flavors these days because they're usually a miss, but this was delicious. It didn't quite last for 7000 puffs before it burned, but it did last a good month with light to medium usage and I didnt feel like the flavor started to die like with other brands. I'm impressed enough to try this one again. Great quality for the price.",,,
181,3.0,Not long lasting,"Flavor is great at first, but after one charge, it seems burnt.",,,
182,5.0,Great,Lasts a really long time but needs to be charged a lot,,,
183,5.0,Great!,These are great! Not as delish as Elf but still really good,,,
184,5.0,Good hits!,Long lasting and great flavor.,,,
185,3.0,I like it,The flavor didn't last that long,,,
186,1.0,Womp Womp,"I’m not sure if it was that insane heat wave we had a few ago or what but when I received my order by mail and opened one of these, every time I took a puff, it kept on burning. I hadn’t noticed at first because I was in a noisy area but when I realized what was happening, that thing burned out within a few hours. I had ordered 4 at the time so I opened up a different one hoping that it was just that one, it wasn’t. It did the same thing so I ended up sending them all back. I did like the flavor and the way it hit but my experience wasn’t a good one.",,,
187,5.0,Vape,Good,,,
188,5.0,"Good flavors, lasts long",Rechargeable is a plus.,,,
189,4.0,Pretty good,"Love the flavor and how strong the flavors are. Only downside, my specific one had a lot of spit back, didn’t bother me too much but it may bother some folks. Could’ve just been mine or maybe I had it upside down in my pocket for sometime and didn’t realize",,,
190,5.0,Good vape,Execellent flavor,,,
191,5.0,Very good 👌 100%,these last a long time and very rich flavors,,,
192,5.0,Not great,Not a huge fan of the flavor but i gave it to my gf and she likes it. It lasts a long time just like the egges,,,
193,3.0,"Hits great, tastes weird",It hits really smooth and it didn't make me cough like most other brands. But I didn't like the flavor at all. Just wasn't for me.,,,
194,5.0,BEST VAPE EVER...,I ABSOLUTELY LUV THESE...VERY GOOD FLAVOR...BOUGHT4...I WILL BE BACK FOR MORE...I DID NOT LIKE THE LYCHEE ALOE...IT TASTED LIKED I WAS INHALING DOVE SOAP SCENT...THAT I DID NOT LIKE...ORANGE KISS...WATERMELON GRAPE ORANGE N WHITE GRAPEBERRY R VERY FLAVORFUL....WISHED THE HAD JUST A GRAPE FLAVOR....I LIKE THE STYLE..EASY TO SLIDE INTO POCKET...TRY ONE U'LL LUV IT...,,,
195,5.0,Awesome,Long lasting like a Duracell battery,,,
196,5.0,2nd runner up for new fav vape,I’ve been trying to experiment to find great new vapes and the ohmlet is an upgrade to the regular daze egg vape. Good flavors not dissatisfied. Love the pineapple whip flavor. I would buy again. Good hit flow and quality flavor. Last a good length of time too.,,,
197,5.0,Good!,Very good flavors!,,,
198,5.0,Last forever,"I really like the daze vape juice so I decided to try this. Let me tell you that this disposable doesn’t disappoint. It has great flavor and it’s rechargeable. It took me a min to get used to big salt, but now I love it.",,,
199,4.0,Great flavors!,These have great flavors. Gave only one star less than 5 because the draw action is kinda weird sometimes. Aside from that I have no complaints.,,,
200,5.0,Love mint,Good strong flavor and hits pretty hard,,,
201,5.0,Favorite vape,I love all of the Daze vapes!,,,
202,4.0,A little too sweet for me.,Kind of too sweet for me but last longer because 7000 puffs.,,,
203,5.0,The best,longest and best yet,,,
204,5.0,Long Lasting,"I purchased several Daze Ohmlet devices because they claim to last up to 7000 puffs. Of course, I haven't tested the accuracy of this claim, but they certainly last longer than any other disposable vapes I've tried. The flavors are decent as well. Not too bland, not too many different flavors packed into one, but just the right amount of basic sweetness. They are rechargeable with USB-C to make them even longer lasting. Would recommend this to anyone who find their disposables run out too fast.",,,
205,5.0,👍👍,Love it,,,
206,5.0,Yes,"Plain and simple. Tastes as the name implies. Long lasting. Just needs to be charged more often in between. Other than that, no complaints.",,,
207,2.0,Last a long time,"I bought two, one of the flavors really wasn’t good at all. And the vape it self was having issues. It’s a 50/50 review cause one was great and the other wasn’t",,,
208,5.0,Lasts a long time,I bought this two weeks ago and it’s still going strong. I hit my pen a lot through out the day and it has lasted forever. I wish it had more flavor variety.,,,
209,4.0,Not my favorite,"If I had to compare this towards the first Daze Egge, I'd choose the egge over this",,,
210,3.0,Tasty,It is good taste but too sweet,,,
211,5.0,Great Vape,"These are great vapes, I wish they had more flavors",,,
212,4.0,Last a long time!,🔥🔥🔥💯,,,
213,4.0,good,worth trying but I like the watermelon the best.,,,
214,5.0,Good,Last long,,,
215,5.0,Burst of flavor,Very tasty,,,
216,5.0,Nice,Great flavor,,,
217,5.0,5star,The flavor is very good and it last longer,,,
218,5.0,daze,"good smoke, smooth with slight menthol after taste in first 1k puffs.",,,
219,4.0,Good!,Better than most I’ve tried from huffs,,,
220,5.0,Heavy duty!,Lasted me 2 weeks! Great value!,,,
221,5.0,Great Flavor,Lasts a long time,,,
222,5.0,Great product,Great flavor and last long,,,
223,4.0,Great taste.,Solid build for a disposable vape. Will purchase again.,,,
224,5.0,Good,Good,,,
225,5.0,Good,Good,,,
226,5.0,Amazing,"I've had 3 of these things, blueberry peach, tropical gummy & peach pineapple whip. All of them were amazing, last FORVER. Tropical gummy is pretty sweet, the blueberry peach is a lil icy for me but I'm a no ice kind of guy so I have low standards, the peach pineapple whip is to die for sweet and icy.",,,
227,5.0,Love it,Love it,,,
228,4.0,Daze,It was wonderful flavor.,,,
229,5.0,good flavor,good flavor very nice,,,
230,5.0,Daze Ohmlet Disposable Vape,This is BOMB!! I definitely recommend,,,
231,5.0,Tropical gummi,"I think this is now one of my favorite ones , flavor wise. Plus it’s 7000 puffs. Lasts a good amount of time.",,,
232,5.0,Daze Vape...Great!,Good!......fair price and loooong lasting....good flavor,,,
233,5.0,Long lasting,"Good flavors, a little on the sweeter side. Long lasting",,,
234,5.0,Check this one out,It tastes super menthol I love it and it still good after a few weeks,,,
235,4.0,Daze,"I like the flavor, it’s one that I would buy again",,,
236,5.0,New disposable,Very good flavor!,,,
237,3.0,Just ok,Not a huge fan. Coming from the Elf Bar; the flavor is not as strong and the draw is sub-par on these. Great for a backup but definitely will be going back to the Elf Bar.,,,
238,5.0,My favorite rechargeable,"Loving the Daze rechargeables! Super long lasting and great flavors. I got the Pineapple Peach Whip and Icy Blast. I'm not big on fruity flavors but it had me wanting to try more. I usually stick to mint/menthol flavors, and Icy Blast is definitely in my personally top 3. A perfect balance of ice and sweet.",,,
239,5.0,Good Flavor / lasts long,Pretty good,,,
240,5.0,Best of all time,At first I wished that these came in the OG eggs flavors but all of them are great! The flavor lasts and it is my favorite disposable I’ve ever had!,,,
